0,0,0.0,0.0,0.0;0,1,5.0,-0.8132368639764845,-0.2048826207552347;0,2,401.0,0.1019342630649842,-0.08014830509858319;0,3,0.0,0.0,0.0;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,4.0,-1.0022862050992662,0.4171745769788258;1,2,400.0,-0.05533575426862087,0.08872919016820041;1,3,0.0,0.0,0.0;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,2.0,-1.7572439912840891,0.5007763485007461;2,2,405.0,0.08996130626941926,0.017628890856077106;2,3,0.0,0.0,0.0;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,3.0,-0.9834400563480848,-0.30096286890147894;3,2,364.0,-0.016392940698763236,0.0851500920517488;3,3,0.0,0.0,0.0;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,2.0,-1.2394414099058122,0.9100595002238662;4,2,414.0,0.10318075688903461,0.03136160365944854;4,3,0.0,0.0,0.0;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,10.0,-1.794657673202537,-0.5776156171409517;0,2,395.0,0.11072053912419925,-0.07428169804740412;0,3,2.0,3.2590923484543666,-1.0080965980750096;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,9.0,-3.052172743163243,1.8500003564802345;1,2,395.0,0.02025180393480659,-0.0011994394957268646;1,3,0.0,0.0,0.0;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,6.0,-3.1889660125550763,0.5683752215326255;2,2,404.0,0.12662249836458295,0.009864473924534564;2,3,2.0,5.159493318873242,0.9473902153217508;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,4.0,-1.7666390624934716,0.07151181170472448;3,2,359.0,0.04523450314813694,0.10118052344186125;3,3,1.0,2.7413657322981155,0.0034342557362099808;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,4.0,-3.0965045880564723,1.742910797130523;4,2,408.0,0.18335330256923874,0.002122951306167882;4,3,1.0,4.8883994128476145,-0.5790080821572754;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,13.0,-2.80068185412838,-0.6057958592284345;0,2,388.0,0.21209267113575153,-0.14543233056292854;0,3,4.0,3.6041238319351603,-0.269601499155228;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,10.0,-3.7956878976483472,1.5284977889295486;1,2,388.0,0.03403221250315959,-0.012625823781560675;1,3,7.0,3.542030182613509,0.22392491604160428;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,9.0,-3.53060107522948,0.2206752193355351;2,2,401.0,0.12432257674134066,-0.01193755598714968;2,3,8.0,4.669766553473417,0.6233502817755401;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,7.0,-2.7709153978125913,0.6692030938227206;3,2,347.0,0.09980120411977043,0.1986182337774352;3,3,6.0,3.334929566142001,-0.567231060053518;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,10.0,-4.18233820951596,0.30226088917146504;4,2,397.0,0.24546202903071973,0.0025896863790481894;4,3,5.0,3.5238728429188972,0.06031685005461549;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,18.0,-3.3719103240958606,-0.5121717994106896;0,2,375.0,0.2704354999702156,-0.19874006906356353;0,3,12.0,3.829493488084766,-0.16630192476863806;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,13.0,-3.969192649928962,1.2359749865255603;1,2,378.0,0.012791566708087381,-0.12453956129208721;1,3,13.0,3.9340304656580196,-0.24484254164155198;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,15.0,-3.9629257654202736,0.277883026221237;2,2,388.0,0.18404318453238946,0.08196098625713812;2,3,13.0,4.67982136133166,0.191738685471284;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,9.0,-3.226836705781394,0.8645884382411313;3,2,339.0,0.1437403606459022,0.18950412375334363;3,3,11.0,3.480483602245082,-0.508753155020981;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,15.0,-4.2181328241582605,0.21926414085000573;4,2,391.0,0.3652339501106329,0.0017596901632589133;4,3,10.0,3.781836714564581,0.15525120289864563;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,18.0,-3.7745899284452173,-0.12187203420251483;0,2,373.0,0.26136604374376016,-0.2146929521650459;0,3,15.0,4.348727874763528,0.426919320060352;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,17.0,-4.553602217389325,0.7176117973891827;1,2,373.0,0.04200446826561909,-0.07882771712603884;1,3,17.0,4.254374490052417,-0.36641152429904306;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,19.0,-4.235352943794842,0.3000545746275108;2,2,371.0,0.14710282088698776,0.08912698715517221;2,3,20.0,5.782706016175785,-0.25508284901282335;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,16.0,-3.6488145620819417,0.6387277234893544;3,2,339.0,0.23314456597481487,0.2189696827586838;3,3,11.0,3.903307662539494,-0.4290075955432584;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,20.0,-4.462365987098681,0.33064308359729433;4,2,376.0,0.4353762475290354,0.020369231091148837;4,3,15.0,4.28593531257434,0.2012130295240856;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,23.0,-4.041848725999775,-0.38043841708865783;0,2,359.0,0.38715923475278446,-0.24051791017361937;0,3,19.0,4.521252611210185,0.4975817624240902;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,21.0,-4.784934240634511,0.6471188710261584;1,2,372.0,0.11786525323852191,-0.05414562289171005;1,3,19.0,4.570908611053355,-0.10257582053835486;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,22.0,-4.187851423124202,0.15939821336561313;2,2,355.0,0.06521586763956465,0.04055994641139226;2,3,31.0,5.053999070492312,-0.09648369228058608;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,16.0,-3.9908536307930573,0.7519464840796424;3,2,337.0,0.29165001394959644,0.24200406908003888;3,3,16.0,4.13908726873264,-0.11674316753102999;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,27.0,-4.260424951693118,0.21312556045662265;4,2,365.0,0.5545607486144744,0.07662518541609468;4,3,18.0,4.477833911089272,0.08926419162100249;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,24.0,-4.652287875425449,-0.3478010363308322;0,2,351.0,0.3639322252842022,-0.22126020763111903;0,3,23.0,4.700222552377307,-0.02411116796782784;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,25.0,-4.774187946934056,0.6602764260558831;1,2,357.0,0.20131798547297935,-0.17584736172865764;1,3,27.0,4.6610304351192715,-0.2291768461068715;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,24.0,-4.381508932739359,0.07436282362873704;2,2,357.0,0.055620210115463344,0.05278538147722049;2,3,31.0,5.175126632668793,-0.08027442455584478;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,24.0,-4.759901375594767,1.4741261469340226;3,2,326.0,0.4981859214287347,0.12073723857587729;3,3,21.0,4.558576925255194,1.2063369905407788;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,31.0,-4.1762796647209095,0.16097456180628567;4,2,355.0,0.6279004967314568,0.043595634386785466;4,3,24.0,4.561845457806069,-0.05141501380884885;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,27.0,-4.910485854523641,-0.45111164950744437;0,2,349.0,0.4287647500070727,-0.25305244462593396;0,3,26.0,4.610603579124383,-0.14599676856510196;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,28.0,-4.989393791700226,0.6880204619769613;1,2,343.0,0.22608499845543886,-0.08956887237919049;1,3,35.0,4.525611779533236,-0.12759257511699174;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,28.0,-4.463707976914869,0.16642683169372385;2,2,350.0,0.032147231003696,0.010558484343074832;2,3,32.0,5.488433384594527,0.09318569873389462;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,26.0,-4.824266041067828,1.281412622668757;3,2,320.0,0.5387403008162648,0.01383983387908198;3,3,25.0,4.711387896318135,1.2464039027053349;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,35.0,-4.244231579494423,0.22262036926471662;4,2,347.0,0.665088924356316,0.029378391484535048;4,3,29.0,4.685454736481956,0.08584208756371652;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,32.0,-4.769154040794074,-0.39562026092955555;0,2,343.0,0.46549116746651925,-0.15163614502264594;0,3,27.0,4.8032620247510796,-0.08622561556372063;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,34.0,-5.146640981851513,0.6640061105010375;1,2,336.0,0.31480727116580987,-0.15181568781065488;1,3,36.0,4.536427481589067,-0.11390673458810589;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,32.0,-4.6112703469418195,0.0874830006619713;2,2,333.0,0.10774575325949716,0.11327753534428538;2,3,38.0,5.332696619870121,0.2637065367137681;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,32.0,-4.598745968926406,1.0889745138424543;3,2,315.0,0.6451768741834376,0.023206208659974217;3,3,30.0,4.491178691360549,1.0975640739873482;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,38.0,-4.686126589036698,0.8655366175455712;4,2,337.0,0.6776220602481472,-0.01151482609893138;4,3,37.0,4.93406908877545,0.25055163849626866;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,39.0,-4.85073218504794,-0.19418330358682073;0,2,331.0,0.5138602382551493,-0.25187225986645456;0,3,32.0,5.142374121779994,-0.3378520637441379;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,39.0,-5.072054805007146,0.46308884637071873;1,2,332.0,0.3344078590967773,-0.06740313081508748;1,3,39.0,4.588355799423889,-0.08237479946590619;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,34.0,-4.799159316367552,0.32015352452416884;2,2,326.0,0.1021622101315499,0.08937245828590919;2,3,45.0,5.30842557793783,0.31638554749218123;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,36.0,-4.835971122205417,0.5354381595901179;3,2,301.0,0.7557658037202898,0.0843808147785575;3,3,31.0,4.416519757682572,0.5082943353331869;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,39.0,-4.855182548189749,0.9030207750892288;4,2,336.0,0.7687396731365796,-0.028150718864240566;4,3,40.0,5.185544171645166,0.7754862613559765;4,4,0.0,0.0,0.0;
